id,authentic_path,manipulated_path,manipulation_type,suspicious_region,name,surname,given_names,dob,issue,expiry,doc_no,nationality,sex,split
SD_00886,authentic/SD_00886_authentic.jpg,manipulated/SD_00886_compression.jpg,compression,"[0, 0, 700, 455]",Ira Bose,Bose,Ira,19911012,2022-06-01,2027-08-25,Q3325848,CAN,M,train
SD_00887,authentic/SD_00887_authentic.jpg,manipulated/SD_00887_mixed.jpg,mixed,"[45, 100, 650, 250]",Kiara Singh,Singh,Kiara,19721219,2017-09-10,2027-01-10,K0691767,AUS,M,test
SD_00888,authentic/SD_00888_authentic.jpg,manipulated/SD_00888_text_change.jpg,text_change,"[205, 150, 650, 173]",Diya Malhotra,Malhotra,Diya,19840510,2017-11-28,2022-04-22,S4640830,USA,F,train
SD_00889,authentic/SD_00889_authentic.jpg,manipulated/SD_00889_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Neel Joshi,Joshi,Neel,19700103,2016-05-18,2026-01-17,X4907938,SGP,F,train
SD_00890,authentic/SD_00890_authentic.jpg,manipulated/SD_00890_number_change.jpg,number_change,"[205, 188, 650, 211]",Arjun Malhotra,Malhotra,Arjun,19850718,2024-12-11,2029-09-21,G0615370,IND,M,test
SD_00891,authentic/SD_00891_authentic.jpg,manipulated/SD_00891_date_change.jpg,date_change,"[205, 264, 650, 287]",Anaya Verma,Verma,Anaya,19880514,2020-03-14,2025-12-06,L1448811,USA,M,train
SD_00892,authentic/SD_00892_authentic.jpg,manipulated/SD_00892_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aditya Singh,Singh,Aditya,19870225,2012-08-11,2017-09-25,Y8781794,IND,F,train
SD_00893,authentic/SD_00893_authentic.jpg,manipulated/SD_00893_clone.jpg,clone,"[430, 270, 580, 305]",Aditya Nair,Nair,Aditya,19810418,2016-05-24,2021-10-26,Z1122528,SGP,M,train
SD_00894,authentic/SD_00894_authentic.jpg,manipulated/SD_00894_compression.jpg,compression,"[0, 0, 700, 455]",Tara Singh,Singh,Tara,19920628,2010-07-26,2020-02-26,Q6323979,SGP,M,validation
SD_00895,authentic/SD_00895_authentic.jpg,manipulated/SD_00895_mixed.jpg,mixed,"[45, 100, 650, 250]",Neel Malhotra,Malhotra,Neel,20010813,2023-06-21,2033-04-02,B7309505,SGP,F,train
SD_00896,authentic/SD_00896_authentic.jpg,manipulated/SD_00896_text_change.jpg,text_change,"[205, 150, 650, 173]",Kiara Bose,Bose,Kiara,19700803,2015-03-27,2020-10-17,R1927788,SGP,F,train
SD_00897,authentic/SD_00897_authentic.jpg,manipulated/SD_00897_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Arjun Desai,Desai,Arjun,19721111,2022-04-10,2032-05-02,D0424624,GBR,F,train
SD_00898,authentic/SD_00898_authentic.jpg,manipulated/SD_00898_number_change.jpg,number_change,"[205, 188, 650, 211]",Aditya Iyer,Iyer,Aditya,19930810,2012-12-10,2022-01-01,J5212899,IND,F,train
SD_00899,authentic/SD_00899_authentic.jpg,manipulated/SD_00899_date_change.jpg,date_change,"[205, 264, 650, 287]",Arjun Patel,Patel,Arjun,19860611,2022-02-06,2027-10-26,C3044881,SGP,F,validation
SD_00900,authentic/SD_00900_authentic.jpg,manipulated/SD_00900_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Arjun Joshi,Joshi,Arjun,19720703,2014-11-11,2024-12-02,E1190170,CAN,F,train
SD_00901,authentic/SD_00901_authentic.jpg,manipulated/SD_00901_clone.jpg,clone,"[430, 270, 580, 305]",Meera Iyer,Iyer,Meera,19760319,2014-09-26,2019-02-11,F2910732,USA,M,train
SD_00902,authentic/SD_00902_authentic.jpg,manipulated/SD_00902_compression.jpg,compression,"[0, 0, 700, 455]",Kiara Sharma,Sharma,Kiara,20031026,2023-12-25,2028-08-18,H0639638,GBR,F,train
SD_00903,authentic/SD_00903_authentic.jpg,manipulated/SD_00903_mixed.jpg,mixed,"[45, 100, 650, 250]",Kabir Joshi,Joshi,Kabir,19960509,2023-04-20,2028-12-14,I9701693,SGP,F,train
SD_00904,authentic/SD_00904_authentic.jpg,manipulated/SD_00904_text_change.jpg,text_change,"[205, 150, 650, 173]",Kabir Desai,Desai,Kabir,19811119,2023-02-22,2028-03-23,B3301623,GBR,M,train
SD_00905,authentic/SD_00905_authentic.jpg,manipulated/SD_00905_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Aarav Kulkarni,Kulkarni,Aarav,19830227,2021-12-01,2031-02-11,G7221556,CAN,F,train
SD_00906,authentic/SD_00906_authentic.jpg,manipulated/SD_00906_number_change.jpg,number_change,"[205, 188, 650, 211]",Sara Kulkarni,Kulkarni,Sara,19821105,2023-04-13,2033-04-28,V3774604,IND,F,test
SD_00907,authentic/SD_00907_authentic.jpg,manipulated/SD_00907_date_change.jpg,date_change,"[205, 264, 650, 287]",Sara Verma,Verma,Sara,19730124,2022-08-17,2032-04-14,D4244260,CAN,M,test
SD_00908,authentic/SD_00908_authentic.jpg,manipulated/SD_00908_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ira Rao,Rao,Ira,19840423,2017-05-27,2027-07-09,F7372037,CAN,M,validation
SD_00909,authentic/SD_00909_authentic.jpg,manipulated/SD_00909_clone.jpg,clone,"[430, 270, 580, 305]",Kabir Patel,Patel,Kabir,19870617,2021-05-23,2026-05-28,V8460191,USA,F,train
SD_00910,authentic/SD_00910_authentic.jpg,manipulated/SD_00910_compression.jpg,compression,"[0, 0, 700, 455]",Anaya Singh,Singh,Anaya,19851118,2022-10-19,2027-11-16,Q0205869,GBR,M,train
SD_00911,authentic/SD_00911_authentic.jpg,manipulated/SD_00911_mixed.jpg,mixed,"[45, 100, 650, 250]",Tara Mehta,Mehta,Tara,19811210,2011-12-25,2021-05-23,Z4936999,GBR,M,train
SD_00912,authentic/SD_00912_authentic.jpg,manipulated/SD_00912_text_change.jpg,text_change,"[205, 150, 650, 173]",Meera Kapoor,Kapoor,Meera,19820411,2024-01-28,2034-06-16,Y3857368,IND,M,train
SD_00913,authentic/SD_00913_authentic.jpg,manipulated/SD_00913_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Arjun Desai,Desai,Arjun,19780728,2013-01-07,2023-07-18,X1187233,USA,F,test
SD_00914,authentic/SD_00914_authentic.jpg,manipulated/SD_00914_number_change.jpg,number_change,"[205, 188, 650, 211]",Arjun Sharma,Sharma,Arjun,19861014,2010-02-09,2020-04-03,K3911498,SGP,M,train
SD_00915,authentic/SD_00915_authentic.jpg,manipulated/SD_00915_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Kapoor,Kapoor,Vivaan,19870322,2018-12-24,2023-08-27,G6511893,AUS,F,train
SD_00916,authentic/SD_00916_authentic.jpg,manipulated/SD_00916_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ira Nair,Nair,Ira,19981206,2024-01-24,2029-11-19,A4322302,USA,M,train
SD_00917,authentic/SD_00917_authentic.jpg,manipulated/SD_00917_clone.jpg,clone,"[430, 270, 580, 305]",Ishaan Verma,Verma,Ishaan,19880122,2017-08-08,2022-01-04,X3546212,CAN,F,train
SD_00918,authentic/SD_00918_authentic.jpg,manipulated/SD_00918_compression.jpg,compression,"[0, 0, 700, 455]",Aarav Verma,Verma,Aarav,19930906,2011-11-27,2021-02-03,Y2312616,USA,M,train
SD_00919,authentic/SD_00919_authentic.jpg,manipulated/SD_00919_mixed.jpg,mixed,"[45, 100, 650, 250]",Anaya Bose,Bose,Anaya,20030806,2023-10-18,2028-08-14,F9745493,SGP,M,train
SD_00920,authentic/SD_00920_authentic.jpg,manipulated/SD_00920_text_change.jpg,text_change,"[205, 150, 650, 173]",Ishaan Joshi,Joshi,Ishaan,19880915,2016-02-28,2021-12-05,B3818769,SGP,M,train
SD_00921,authentic/SD_00921_authentic.jpg,manipulated/SD_00921_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Vivaan Iyer,Iyer,Vivaan,19810426,2018-03-08,2023-09-28,T8138815,AUS,M,train
SD_00922,authentic/SD_00922_authentic.jpg,manipulated/SD_00922_number_change.jpg,number_change,"[205, 188, 650, 211]",Anaya Rao,Rao,Anaya,19910327,2018-03-02,2028-08-28,G2318297,IND,F,train
SD_00923,authentic/SD_00923_authentic.jpg,manipulated/SD_00923_date_change.jpg,date_change,"[205, 264, 650, 287]",Aditya Bose,Bose,Aditya,19900322,2017-05-28,2027-01-02,Y0000152,SGP,M,train
SD_00924,authentic/SD_00924_authentic.jpg,manipulated/SD_00924_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Tara Singh,Singh,Tara,19760921,2017-06-02,2022-12-05,L5618444,USA,M,train
SD_00925,authentic/SD_00925_authentic.jpg,manipulated/SD_00925_clone.jpg,clone,"[430, 270, 580, 305]",Kabir Desai,Desai,Kabir,20040516,2023-09-25,2028-03-06,Y4890567,IND,F,validation
SD_00926,authentic/SD_00926_authentic.jpg,manipulated/SD_00926_compression.jpg,compression,"[0, 0, 700, 455]",Sara Sharma,Sharma,Sara,19720101,2019-11-09,2024-07-12,U5158482,CAN,F,train
SD_00927,authentic/SD_00927_authentic.jpg,manipulated/SD_00927_mixed.jpg,mixed,"[45, 100, 650, 250]",Arjun Mehta,Mehta,Arjun,19960517,2016-04-11,2026-11-02,L4296080,SGP,F,train
SD_00928,authentic/SD_00928_authentic.jpg,manipulated/SD_00928_text_change.jpg,text_change,"[205, 150, 650, 173]",Vivaan Joshi,Joshi,Vivaan,19830720,2013-10-18,2023-10-12,Z0982210,GBR,M,train
SD_00929,authentic/SD_00929_authentic.jpg,manipulated/SD_00929_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Arjun Malhotra,Malhotra,Arjun,19950904,2017-09-17,2022-05-21,X4287738,USA,F,train
SD_00930,authentic/SD_00930_authentic.jpg,manipulated/SD_00930_number_change.jpg,number_change,"[205, 188, 650, 211]",Ishaan Iyer,Iyer,Ishaan,19740508,2016-03-22,2021-03-23,M9428946,GBR,M,validation
SD_00931,authentic/SD_00931_authentic.jpg,manipulated/SD_00931_date_change.jpg,date_change,"[205, 264, 650, 287]",Aarav Mehta,Mehta,Aarav,19960624,2016-12-28,2026-04-04,J4170646,USA,F,validation
SD_00932,authentic/SD_00932_authentic.jpg,manipulated/SD_00932_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Vivaan Verma,Verma,Vivaan,19951222,2016-06-11,2021-05-07,X0176464,GBR,M,train
SD_00933,authentic/SD_00933_authentic.jpg,manipulated/SD_00933_clone.jpg,clone,"[430, 270, 580, 305]",Neel Bose,Bose,Neel,19760418,2015-12-17,2020-05-11,X2790504,SGP,M,validation
SD_00934,authentic/SD_00934_authentic.jpg,manipulated/SD_00934_compression.jpg,compression,"[0, 0, 700, 455]",Aadhya Mehta,Mehta,Aadhya,19830407,2024-06-07,2034-10-11,W1632111,SGP,F,train
SD_00935,authentic/SD_00935_authentic.jpg,manipulated/SD_00935_mixed.jpg,mixed,"[45, 100, 650, 250]",Sara Bose,Bose,Sara,19770120,2018-04-08,2023-11-22,G7326530,CAN,M,train
SD_00936,authentic/SD_00936_authentic.jpg,manipulated/SD_00936_text_change.jpg,text_change,"[205, 150, 650, 173]",Aditya Patel,Patel,Aditya,20020613,2023-02-15,2033-09-24,Q0023009,IND,F,validation
SD_00937,authentic/SD_00937_authentic.jpg,manipulated/SD_00937_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Kiara Patel,Patel,Kiara,19781017,2023-01-08,2033-06-16,U7449160,AUS,M,train
SD_00938,authentic/SD_00938_authentic.jpg,manipulated/SD_00938_number_change.jpg,number_change,"[205, 188, 650, 211]",Meera Nair,Nair,Meera,19920103,2012-05-20,2017-02-28,Q9418433,CAN,F,validation
SD_00939,authentic/SD_00939_authentic.jpg,manipulated/SD_00939_date_change.jpg,date_change,"[205, 264, 650, 287]",Diya Malhotra,Malhotra,Diya,19710325,2019-07-07,2024-12-06,G9982137,GBR,F,train
SD_00940,authentic/SD_00940_authentic.jpg,manipulated/SD_00940_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aditya Patel,Patel,Aditya,19860123,2024-12-28,2034-03-17,R6050537,CAN,F,train
SD_00941,authentic/SD_00941_authentic.jpg,manipulated/SD_00941_clone.jpg,clone,"[430, 270, 580, 305]",Kiara Singh,Singh,Kiara,19721204,2018-02-24,2023-07-25,A0308356,CAN,M,train
SD_00942,authentic/SD_00942_authentic.jpg,manipulated/SD_00942_compression.jpg,compression,"[0, 0, 700, 455]",Aarav Joshi,Joshi,Aarav,19790803,2020-06-24,2025-02-06,Y3455068,AUS,M,train
SD_00943,authentic/SD_00943_authentic.jpg,manipulated/SD_00943_mixed.jpg,mixed,"[45, 100, 650, 250]",Kiara Desai,Desai,Kiara,19761128,2017-08-14,2022-10-07,Q4401348,IND,F,train
SD_00944,authentic/SD_00944_authentic.jpg,manipulated/SD_00944_text_change.jpg,text_change,"[205, 150, 650, 173]",Ishaan Nair,Nair,Ishaan,19890828,2013-11-18,2018-07-02,G3591015,CAN,M,train
SD_00945,authentic/SD_00945_authentic.jpg,manipulated/SD_00945_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Vivaan Iyer,Iyer,Vivaan,19931023,2020-02-26,2030-05-19,F0749269,SGP,F,train
SD_00946,authentic/SD_00946_authentic.jpg,manipulated/SD_00946_number_change.jpg,number_change,"[205, 188, 650, 211]",Meera Malhotra,Malhotra,Meera,19880921,2023-10-25,2033-02-17,J2859693,USA,F,validation
SD_00947,authentic/SD_00947_authentic.jpg,manipulated/SD_00947_date_change.jpg,date_change,"[205, 264, 650, 287]",Arjun Rao,Rao,Arjun,19710910,2022-10-20,2027-03-07,D2342669,AUS,M,test
SD_00948,authentic/SD_00948_authentic.jpg,manipulated/SD_00948_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aarav Iyer,Iyer,Aarav,20000721,2019-02-15,2029-01-21,O2348389,USA,F,train
SD_00949,authentic/SD_00949_authentic.jpg,manipulated/SD_00949_clone.jpg,clone,"[430, 270, 580, 305]",Ira Kulkarni,Kulkarni,Ira,19850905,2024-11-18,2029-05-27,A5612996,GBR,M,train
SD_00950,authentic/SD_00950_authentic.jpg,manipulated/SD_00950_compression.jpg,compression,"[0, 0, 700, 455]",Kabir Joshi,Joshi,Kabir,19921105,2018-07-22,2028-02-26,R6965613,IND,F,train
SD_00951,authentic/SD_00951_authentic.jpg,manipulated/SD_00951_mixed.jpg,mixed,"[45, 100, 650, 250]",Kiara Patel,Patel,Kiara,19790426,2022-09-11,2032-02-09,G4682394,AUS,F,train
SD_00952,authentic/SD_00952_authentic.jpg,manipulated/SD_00952_text_change.jpg,text_change,"[205, 150, 650, 173]",Vivaan Malhotra,Malhotra,Vivaan,19710316,2023-04-01,2028-11-28,Q6966101,CAN,M,train
SD_00953,authentic/SD_00953_authentic.jpg,manipulated/SD_00953_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Aditya Patel,Patel,Aditya,19821011,2023-01-02,2028-07-17,B9414915,IND,F,train
SD_00954,authentic/SD_00954_authentic.jpg,manipulated/SD_00954_number_change.jpg,number_change,"[205, 188, 650, 211]",Kiara Singh,Singh,Kiara,19811117,2023-04-28,2033-11-14,U2053440,CAN,F,test
SD_00955,authentic/SD_00955_authentic.jpg,manipulated/SD_00955_date_change.jpg,date_change,"[205, 264, 650, 287]",Sara Desai,Desai,Sara,19880302,2016-12-15,2021-12-13,Y6292508,IND,F,validation
SD_00956,authentic/SD_00956_authentic.jpg,manipulated/SD_00956_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Vivaan Verma,Verma,Vivaan,19740501,2022-07-17,2032-02-07,G3731255,SGP,M,validation
SD_00957,authentic/SD_00957_authentic.jpg,manipulated/SD_00957_clone.jpg,clone,"[430, 270, 580, 305]",Ishaan Nair,Nair,Ishaan,19950818,2014-02-15,2019-04-28,F1192061,USA,F,train
SD_00958,authentic/SD_00958_authentic.jpg,manipulated/SD_00958_compression.jpg,compression,"[0, 0, 700, 455]",Neel Malhotra,Malhotra,Neel,20020315,2022-08-18,2032-07-04,G3718444,AUS,M,validation
SD_00959,authentic/SD_00959_authentic.jpg,manipulated/SD_00959_mixed.jpg,mixed,"[45, 100, 650, 250]",Rohan Malhotra,Malhotra,Rohan,19900328,2010-07-10,2015-02-14,I4037341,CAN,F,train
SD_00960,authentic/SD_00960_authentic.jpg,manipulated/SD_00960_text_change.jpg,text_change,"[205, 150, 650, 173]",Arjun Verma,Verma,Arjun,19991117,2024-03-06,2029-01-27,F1798213,GBR,F,train
SD_00961,authentic/SD_00961_authentic.jpg,manipulated/SD_00961_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Rohan Desai,Desai,Rohan,20041227,2023-08-26,2033-04-25,N3831828,SGP,F,train
SD_00962,authentic/SD_00962_authentic.jpg,manipulated/SD_00962_number_change.jpg,number_change,"[205, 188, 650, 211]",Kiara Sharma,Sharma,Kiara,19911025,2013-08-24,2018-08-26,W9866177,SGP,M,train
SD_00963,authentic/SD_00963_authentic.jpg,manipulated/SD_00963_date_change.jpg,date_change,"[205, 264, 650, 287]",Meera Malhotra,Malhotra,Meera,20010717,2020-03-28,2025-06-25,A6821223,SGP,F,validation
SD_00964,authentic/SD_00964_authentic.jpg,manipulated/SD_00964_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aditya Joshi,Joshi,Aditya,19930618,2011-08-04,2021-07-19,E1821925,AUS,F,test
SD_00965,authentic/SD_00965_authentic.jpg,manipulated/SD_00965_clone.jpg,clone,"[430, 270, 580, 305]",Sara Singh,Singh,Sara,19721018,2018-11-09,2023-07-20,T8480220,GBR,M,train
SD_00966,authentic/SD_00966_authentic.jpg,manipulated/SD_00966_compression.jpg,compression,"[0, 0, 700, 455]",Neel Kulkarni,Kulkarni,Neel,20041220,2023-12-23,2033-09-10,U2495988,SGP,M,train
SD_00967,authentic/SD_00967_authentic.jpg,manipulated/SD_00967_mixed.jpg,mixed,"[45, 100, 650, 250]",Aditya Rao,Rao,Aditya,19921118,2017-09-15,2022-12-21,O1523867,CAN,F,validation
SD_00968,authentic/SD_00968_authentic.jpg,manipulated/SD_00968_text_change.jpg,text_change,"[205, 150, 650, 173]",Ishaan Iyer,Iyer,Ishaan,19811015,2010-05-13,2015-10-03,X7798768,USA,F,train
SD_00969,authentic/SD_00969_authentic.jpg,manipulated/SD_00969_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Tara Bose,Bose,Tara,19790311,2023-09-19,2028-08-24,B8580623,GBR,M,train
SD_00970,authentic/SD_00970_authentic.jpg,manipulated/SD_00970_number_change.jpg,number_change,"[205, 188, 650, 211]",Anaya Sharma,Sharma,Anaya,19930713,2023-12-20,2033-11-15,S0012482,SGP,F,test
SD_00971,authentic/SD_00971_authentic.jpg,manipulated/SD_00971_date_change.jpg,date_change,"[205, 264, 650, 287]",Ira Rao,Rao,Ira,19860913,2012-08-19,2022-04-05,L9423289,GBR,F,validation
SD_00972,authentic/SD_00972_authentic.jpg,manipulated/SD_00972_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Arjun Nair,Nair,Arjun,19950503,2015-11-22,2025-03-18,Y5725629,USA,F,train
SD_00973,authentic/SD_00973_authentic.jpg,manipulated/SD_00973_clone.jpg,clone,"[430, 270, 580, 305]",Neel Malhotra,Malhotra,Neel,19840920,2015-11-12,2020-04-28,Q1865507,AUS,F,validation
SD_00974,authentic/SD_00974_authentic.jpg,manipulated/SD_00974_compression.jpg,compression,"[0, 0, 700, 455]",Meera Malhotra,Malhotra,Meera,19901011,2010-08-25,2020-05-08,A3491891,IND,F,test
SD_00975,authentic/SD_00975_authentic.jpg,manipulated/SD_00975_mixed.jpg,mixed,"[45, 100, 650, 250]",Tara Verma,Verma,Tara,19730927,2013-12-11,2018-05-26,B1536415,GBR,F,train
SD_00976,authentic/SD_00976_authentic.jpg,manipulated/SD_00976_text_change.jpg,text_change,"[205, 150, 650, 173]",Arjun Nair,Nair,Arjun,19900207,2013-12-06,2023-10-07,N7813675,IND,M,train
SD_00977,authentic/SD_00977_authentic.jpg,manipulated/SD_00977_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Anaya Malhotra,Malhotra,Anaya,19791126,2021-02-10,2026-01-25,L2769819,AUS,F,train
SD_00978,authentic/SD_00978_authentic.jpg,manipulated/SD_00978_number_change.jpg,number_change,"[205, 188, 650, 211]",Vivaan Desai,Desai,Vivaan,19780801,2022-05-12,2027-04-28,Q8856225,AUS,F,test
SD_00979,authentic/SD_00979_authentic.jpg,manipulated/SD_00979_date_change.jpg,date_change,"[205, 264, 650, 287]",Kiara Sharma,Sharma,Kiara,19901017,2023-07-26,2033-09-15,I4227585,SGP,F,train
SD_00980,authentic/SD_00980_authentic.jpg,manipulated/SD_00980_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kiara Nair,Nair,Kiara,19901227,2022-10-10,2027-09-05,J9116502,IND,M,train
SD_00981,authentic/SD_00981_authentic.jpg,manipulated/SD_00981_clone.jpg,clone,"[430, 270, 580, 305]",Vivaan Verma,Verma,Vivaan,19891108,2015-10-21,2020-02-08,E1551305,GBR,F,train
SD_00982,authentic/SD_00982_authentic.jpg,manipulated/SD_00982_compression.jpg,compression,"[0, 0, 700, 455]",Vivaan Iyer,Iyer,Vivaan,19831114,2020-09-24,2025-11-04,J4488966,AUS,F,test
SD_00983,authentic/SD_00983_authentic.jpg,manipulated/SD_00983_mixed.jpg,mixed,"[45, 100, 650, 250]",Kabir Kapoor,Kapoor,Kabir,19840821,2016-08-24,2026-11-14,E0258254,USA,M,test
SD_00984,authentic/SD_00984_authentic.jpg,manipulated/SD_00984_text_change.jpg,text_change,"[205, 150, 650, 173]",Ishaan Singh,Singh,Ishaan,19810926,2021-02-24,2026-04-27,C2392049,IND,M,train
SD_00985,authentic/SD_00985_authentic.jpg,manipulated/SD_00985_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Meera Bose,Bose,Meera,19700217,2024-04-14,2034-08-06,G8750827,CAN,M,train
SD_00986,authentic/SD_00986_authentic.jpg,manipulated/SD_00986_number_change.jpg,number_change,"[205, 188, 650, 211]",Sara Verma,Verma,Sara,19810616,2024-08-11,2034-12-12,R4726290,GBR,M,test
SD_00987,authentic/SD_00987_authentic.jpg,manipulated/SD_00987_date_change.jpg,date_change,"[205, 264, 650, 287]",Aditya Iyer,Iyer,Aditya,19991118,2023-04-24,2028-07-02,R2717217,SGP,M,train
SD_00988,authentic/SD_00988_authentic.jpg,manipulated/SD_00988_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ishaan Desai,Desai,Ishaan,19810111,2023-03-06,2028-10-19,T3621659,IND,F,train
SD_00989,authentic/SD_00989_authentic.jpg,manipulated/SD_00989_clone.jpg,clone,"[430, 270, 580, 305]",Neel Iyer,Iyer,Neel,19790311,2013-11-12,2018-10-28,R3584461,CAN,F,train
SD_00990,authentic/SD_00990_authentic.jpg,manipulated/SD_00990_compression.jpg,compression,"[0, 0, 700, 455]",Tara Mehta,Mehta,Tara,19800710,2022-04-01,2032-05-28,I9791279,AUS,F,test
SD_00991,authentic/SD_00991_authentic.jpg,manipulated/SD_00991_mixed.jpg,mixed,"[45, 100, 650, 250]",Aarav Verma,Verma,Aarav,19810206,2017-01-11,2022-11-20,O8713752,AUS,M,train
SD_00992,authentic/SD_00992_authentic.jpg,manipulated/SD_00992_text_change.jpg,text_change,"[205, 150, 650, 173]",Kabir Verma,Verma,Kabir,19711125,2022-02-05,2032-07-24,Z0832004,AUS,F,test
SD_00993,authentic/SD_00993_authentic.jpg,manipulated/SD_00993_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Sara Iyer,Iyer,Sara,20021015,2024-06-22,2029-12-24,X5852386,IND,M,train
SD_00994,authentic/SD_00994_authentic.jpg,manipulated/SD_00994_number_change.jpg,number_change,"[205, 188, 650, 211]",Ishaan Sharma,Sharma,Ishaan,19870413,2014-11-03,2024-02-15,C5239102,SGP,M,test
SD_00995,authentic/SD_00995_authentic.jpg,manipulated/SD_00995_date_change.jpg,date_change,"[205, 264, 650, 287]",Ira Kulkarni,Kulkarni,Ira,19710507,2011-08-09,2016-01-20,G0967139,CAN,M,train
SD_00996,authentic/SD_00996_authentic.jpg,manipulated/SD_00996_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kabir Joshi,Joshi,Kabir,19730324,2020-03-04,2025-03-04,V7672019,SGP,M,train
SD_00997,authentic/SD_00997_authentic.jpg,manipulated/SD_00997_clone.jpg,clone,"[430, 270, 580, 305]",Arjun Patel,Patel,Arjun,19940205,2018-03-02,2023-10-24,B7258733,AUS,M,train
SD_00998,authentic/SD_00998_authentic.jpg,manipulated/SD_00998_compression.jpg,compression,"[0, 0, 700, 455]",Vivaan Rao,Rao,Vivaan,19820711,2016-04-18,2021-11-06,O4812421,IND,F,validation
SD_00999,authentic/SD_00999_authentic.jpg,manipulated/SD_00999_mixed.jpg,mixed,"[45, 100, 650, 250]",Aarav Singh,Singh,Aarav,19950905,2023-06-28,2028-10-22,K2294620,AUS,M,validation
